time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T21:40:00.883497,2.58,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:01.391905,2.418,0.084,0.381,51.5,43.0,41.0
2026-04-29T21:40:01.901584,2.58,0.084,0.465,51.5,43.0,41.0
2026-04-29T21:40:02.409879,2.418,0.084,0.339,51.0,43.0,41.0
2026-04-29T21:40:02.919502,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:03.428268,2.376,0.084,0.339,51.5,42.5,41.0
2026-04-29T21:40:03.938536,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:04.447320,2.333,0.084,0.297,51.5,43.0,41.0
2026-04-29T21:40:04.958029,2.538,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:05.466363,2.333,0.084,0.297,51.5,42.5,41.0
2026-04-29T21:40:05.977604,2.58,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:06.486158,2.418,0.084,0.338,51.5,42.5,41.0
2026-04-29T21:40:06.994906,2.58,0.084,0.507,52.0,42.5,41.0
2026-04-29T21:40:07.505269,2.294,0.084,0.297,51.5,42.5,41.0
2026-04-29T21:40:08.018472,2.538,0.084,0.507,52.0,43.0,41.0
2026-04-29T21:40:08.526688,2.294,0.084,0.297,51.5,42.5,41.5
2026-04-29T21:40:09.037266,2.58,0.084,0.465,51.5,42.5,41.5
2026-04-29T21:40:09.545437,2.294,0.084,0.254,51.5,42.5,41.0
2026-04-29T21:40:10.056423,2.538,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:10.565419,2.333,0.084,0.297,51.5,42.5,41.0
2026-04-29T21:40:11.077950,2.584,0.084,0.507,51.5,43.0,41.0
2026-04-29T21:40:11.586704,2.333,0.084,0.381,51.0,42.0,41.0
2026-04-29T21:40:12.105249,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:12.613799,2.414,0.084,0.381,51.5,42.5,41.0
2026-04-29T21:40:13.122148,2.584,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:13.631075,2.499,0.084,0.423,52.0,42.5,41.0
2026-04-29T21:40:14.139474,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:14.647538,2.499,0.084,0.465,51.5,42.5,40.5
2026-04-29T21:40:15.156705,2.538,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:15.665210,2.542,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:16.174103,2.538,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:16.682112,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:17.190080,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:17.698429,2.58,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:18.206686,2.622,0.084,0.549,51.5,42.5,41.0
2026-04-29T21:40:18.717915,2.58,0.084,0.507,51.0,42.5,41.0
2026-04-29T21:40:19.226798,2.58,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:19.734838,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:20.243644,2.58,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:20.751438,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:21.260090,2.661,0.084,0.591,51.5,42.5,41.0
2026-04-29T21:40:21.767504,2.58,0.084,0.465,51.5,42.5,41.0
2026-04-29T21:40:22.276196,2.58,0.084,0.506,51.5,42.5,41.0
2026-04-29T21:40:22.784532,2.58,0.084,0.507,51.0,42.5,41.0
2026-04-29T21:40:23.293183,2.542,0.084,0.507,51.0,42.5,41.0
2026-04-29T21:40:23.801482,2.58,0.084,0.507,51.5,42.5,41.0
2026-04-29T21:40:24.309285,2.58,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:24.817330,2.58,0.084,0.465,51.5,42.5,40.5
2026-04-29T21:40:25.334157,2.622,0.084,0.507,51.5,42.5,40.5
2026-04-29T21:40:25.843649,2.58,0.084,0.507,51.5,42.5,40.5
2026-04-29T21:40:26.352635,2.542,0.084,0.465,52.0,42.5,41.0
2026-04-29T21:40:26.861605,2.542,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:27.370521,2.457,0.084,0.423,51.5,42.5,40.5
2026-04-29T21:40:27.879517,2.58,0.084,0.507,51.0,42.5,41.0
2026-04-29T21:40:28.387864,2.414,0.084,0.381,51.0,42.5,40.5
2026-04-29T21:40:28.897911,2.58,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:29.405969,2.418,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:29.917944,2.622,0.084,0.465,51.0,42.5,40.5
2026-04-29T21:40:30.426699,2.376,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:30.937053,2.58,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:31.445312,2.376,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:31.954553,2.538,0.084,0.465,51.0,42.5,40.5
2026-04-29T21:40:32.463280,2.333,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:32.972981,2.947,0.084,0.8,51.5,43.0,40.5
2026-04-29T21:40:33.482033,2.825,0.084,0.759,51.5,43.0,41.0
2026-04-29T21:40:33.989742,2.989,0.084,0.883,51.5,43.5,41.0
2026-04-29T21:40:34.498757,2.825,0.084,0.337,51.0,42.5,41.0
2026-04-29T21:40:35.011104,3.069,0.084,0.504,51.0,42.5,41.0
2026-04-29T21:40:35.519721,2.294,0.084,0.297,51.0,42.5,41.0
2026-04-29T21:40:36.033517,2.58,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:36.541553,2.291,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:40:37.053216,2.58,0.084,0.465,51.0,42.5,41.0
2026-04-29T21:40:37.561947,2.291,0.084,0.297,51.5,42.0,40.5
2026-04-29T21:40:38.072111,2.584,0.084,0.465,51.5,42.0,40.5
2026-04-29T21:40:38.581317,2.376,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:39.090866,2.58,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:39.599104,2.333,0.084,0.339,51.5,42.0,40.5
2026-04-29T21:40:40.108647,2.538,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:40:40.617023,2.414,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:40:41.125355,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:41.633224,2.457,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:40:42.151231,2.58,0.084,0.465,51.0,42.5,40.5
2026-04-29T21:40:42.659714,2.499,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:43.168581,2.622,0.084,0.507,50.5,42.0,40.5
2026-04-29T21:40:43.676994,2.499,0.084,0.466,51.0,42.0,40.5
2026-04-29T21:40:44.195538,2.661,0.084,0.632,51.0,42.5,40.5
2026-04-29T21:40:44.720202,2.989,0.084,0.884,51.0,42.5,40.5
2026-04-29T21:40:45.238265,2.989,0.084,0.842,51.0,42.5,40.5
2026-04-29T21:40:45.749368,2.989,0.084,0.883,51.0,42.5,41.0
2026-04-29T21:40:46.261264,3.027,0.084,0.925,51.5,42.5,40.5
2026-04-29T21:40:46.773296,3.19,0.083,0.923,51.5,43.0,41.0
2026-04-29T21:40:47.284506,2.58,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:47.792547,2.58,0.084,0.507,51.0,42.0,41.0
2026-04-29T21:40:48.300666,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:48.809674,2.538,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:49.317555,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:49.826239,2.58,0.084,0.465,51.0,42.5,40.5
2026-04-29T21:40:50.334661,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:50.842743,2.58,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:51.351025,2.661,0.084,0.549,51.0,42.5,40.5
2026-04-29T21:40:51.859559,2.538,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:40:52.375506,2.499,0.084,0.423,51.0,42.0,40.5
2026-04-29T21:40:52.884242,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:53.392947,2.457,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:40:53.902071,2.58,0.084,0.465,51.0,42.5,40.5
2026-04-29T21:40:54.410357,2.418,0.084,0.339,51.0,42.5,40.5
2026-04-29T21:40:54.920191,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:40:55.428872,2.376,0.084,0.339,51.0,42.0,40.5
2026-04-29T21:40:55.938399,2.538,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:56.446591,2.333,0.084,0.297,51.0,42.0,41.0
2026-04-29T21:40:56.956449,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:40:57.475525,2.333,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:40:57.985700,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:40:58.494633,2.418,0.084,0.297,51.0,42.0,41.0
2026-04-29T21:40:59.004089,2.58,0.084,0.507,51.0,42.5,41.0
2026-04-29T21:40:59.512861,2.333,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:41:00.023454,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:00.531325,2.291,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:41:01.042121,2.538,0.084,0.507,50.5,42.0,40.5
2026-04-29T21:41:01.549978,2.294,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:41:02.062062,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:02.570973,2.294,0.084,0.254,51.0,42.0,40.5
2026-04-29T21:41:03.082479,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:03.591628,2.294,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:41:04.101956,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:04.609931,2.376,0.084,0.381,51.0,41.5,40.5
2026-04-29T21:41:05.118439,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:05.627361,2.461,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:41:06.136367,2.538,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:06.644577,2.499,0.084,0.423,51.0,42.0,40.5
2026-04-29T21:41:07.153561,2.58,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:07.662061,2.499,0.084,0.465,50.5,41.5,40.5
2026-04-29T21:41:08.171094,2.584,0.084,0.507,51.0,42.5,40.5
2026-04-29T21:41:08.679721,2.622,0.084,0.464,50.5,41.5,40.5
2026-04-29T21:41:09.187532,2.58,0.084,0.507,51.0,42.0,40.0
2026-04-29T21:41:09.696341,2.538,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:10.204998,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:10.713705,2.58,0.084,0.465,50.5,42.0,40.0
2026-04-29T21:41:11.221796,2.538,0.084,0.465,50.5,42.0,40.5
2026-04-29T21:41:11.731219,2.745,0.084,0.633,50.5,42.0,40.5
2026-04-29T21:41:12.239501,2.538,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:12.756528,2.538,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:13.264641,2.538,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:13.772585,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:14.281040,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:14.788969,2.58,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:15.297140,2.58,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:15.805560,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:16.313871,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:16.821871,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:17.330513,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:17.838423,2.542,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:18.347241,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:18.856074,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:19.366366,2.499,0.084,0.423,51.0,41.5,40.0
2026-04-29T21:41:19.874983,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:20.383110,2.457,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:41:20.893470,2.665,0.084,0.549,51.0,42.0,40.5
2026-04-29T21:41:21.401665,2.703,0.084,0.633,51.0,42.0,40.5
2026-04-29T21:41:21.911496,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:22.420515,2.333,0.084,0.339,51.0,42.0,40.0
2026-04-29T21:41:22.930810,2.58,0.084,0.507,51.0,41.5,40.5
2026-04-29T21:41:23.438711,2.333,0.084,0.339,51.0,41.5,40.5
2026-04-29T21:41:23.950176,2.58,0.084,0.465,51.0,42.0,40.0
2026-04-29T21:41:24.459021,2.376,0.084,0.339,51.0,41.5,40.0
2026-04-29T21:41:24.967827,2.58,0.084,0.507,51.0,41.5,40.5
2026-04-29T21:41:25.476728,2.333,0.084,0.297,51.0,41.5,40.5
2026-04-29T21:41:25.987242,2.542,0.084,0.507,50.5,42.0,40.5
2026-04-29T21:41:26.496306,2.294,0.084,0.297,51.0,42.0,40.5
2026-04-29T21:41:27.005945,2.58,0.084,0.507,51.0,42.0,40.0
2026-04-29T21:41:27.513976,2.294,0.084,0.297,51.0,41.5,40.5
2026-04-29T21:41:28.024455,2.538,0.084,0.465,50.5,41.5,40.5
2026-04-29T21:41:28.532464,2.294,0.084,0.254,50.5,41.5,40.0
2026-04-29T21:41:29.044166,2.58,0.084,0.507,50.5,41.5,40.5
2026-04-29T21:41:29.552659,2.294,0.084,0.297,50.5,41.5,40.0
2026-04-29T21:41:30.065633,2.58,0.084,0.507,51.0,42.0,40.5
2026-04-29T21:41:30.574076,2.294,0.084,0.254,51.0,41.5,40.0
2026-04-29T21:41:31.085689,2.538,0.084,0.465,50.5,42.0,40.5
2026-04-29T21:41:31.594129,2.337,0.084,0.297,50.5,42.0,40.0
2026-04-29T21:41:32.104351,2.542,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:32.612773,2.418,0.084,0.381,50.5,41.5,40.5
2026-04-29T21:41:33.121033,2.58,0.084,0.465,50.5,42.0,40.5
2026-04-29T21:41:33.629478,2.457,0.084,0.381,51.0,42.0,40.5
2026-04-29T21:41:34.138894,2.58,0.084,0.465,51.0,42.0,40.5
2026-04-29T21:41:34.646891,2.499,0.084,0.423,50.5,42.0,40.0
2026-04-29T21:41:35.154557,2.542,0.084,0.465,50.5,41.5,40.5
