time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T21:15:44.608165,2.783,0.168,0.632,49.5,41.0,40.0
2026-04-29T21:15:45.114566,5.177,0.203,2.812,50.5,43.5,40.5
2026-04-29T21:15:45.621925,4.874,0.204,2.42,50.5,44.0,41.0
2026-04-29T21:15:46.128755,2.905,0.168,0.715,50.0,41.0,40.5
2026-04-29T21:15:46.635464,2.825,0.168,0.715,50.0,41.0,40.5
2026-04-29T21:15:47.142349,2.905,0.168,0.758,50.0,41.0,40.5
2026-04-29T21:15:47.648804,2.783,0.168,0.673,49.5,41.5,40.0
2026-04-29T21:15:48.155672,2.947,0.168,0.758,49.5,41.5,40.5
2026-04-29T21:15:48.662068,2.867,0.168,0.673,50.0,41.0,40.5
2026-04-29T21:15:49.168708,2.905,0.168,0.756,49.5,41.0,40.0
2026-04-29T21:15:49.675452,2.905,0.168,0.715,49.5,41.5,40.0
2026-04-29T21:15:50.181837,2.905,0.168,0.758,49.5,41.0,40.0
2026-04-29T21:15:50.688989,2.905,0.168,0.715,50.0,41.0,40.5
2026-04-29T21:15:51.195513,2.905,0.168,0.715,49.5,41.0,40.5
2026-04-29T21:15:51.702127,2.863,0.168,0.758,49.5,41.5,40.5
2026-04-29T21:15:52.208945,2.947,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:15:52.715300,2.867,0.168,0.715,50.0,41.0,40.5
2026-04-29T21:15:53.222217,2.947,0.168,0.758,49.5,42.0,40.5
2026-04-29T21:15:53.728684,2.863,0.168,0.715,49.5,41.0,40.5
2026-04-29T21:15:54.235332,2.905,0.168,0.756,49.5,41.0,40.5
2026-04-29T21:15:54.742261,2.905,0.168,0.715,49.5,41.0,40.0
2026-04-29T21:15:55.248635,2.905,0.168,0.756,49.5,41.0,40.0
2026-04-29T21:15:55.755456,2.947,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:15:56.261972,2.905,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:15:56.768628,2.905,0.168,0.756,50.0,41.0,40.5
2026-04-29T21:15:57.275452,2.947,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:15:57.781800,2.863,0.168,0.758,49.5,41.0,40.5
2026-04-29T21:15:58.288736,2.947,0.168,0.756,49.5,41.0,40.5
