time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T21:19:46.534630,2.291,0.084,0.254,49.5,40.5,39.5
2026-04-29T21:19:47.042598,2.499,0.084,0.423,50.0,41.0,40.0
2026-04-29T21:19:47.551001,2.291,0.084,0.254,49.5,41.0,40.0
2026-04-29T21:19:48.058636,2.499,0.084,0.423,49.5,41.0,40.0
2026-04-29T21:19:48.566698,2.291,0.084,0.254,49.5,40.5,40.0
2026-04-29T21:19:49.074261,2.499,0.084,0.423,50.0,40.5,40.0
2026-04-29T21:19:49.582210,2.291,0.084,0.254,49.5,40.5,40.0
2026-04-29T21:19:50.089640,2.499,0.084,0.423,50.0,40.5,39.5
2026-04-29T21:19:50.597716,2.376,0.084,0.297,49.5,40.5,39.5
2026-04-29T21:19:51.106269,2.499,0.084,0.423,50.0,40.5,39.5
2026-04-29T21:19:51.614358,2.414,0.084,0.338,49.5,40.5,39.5
2026-04-29T21:19:52.122638,2.499,0.084,0.38,49.5,40.5,39.5
2026-04-29T21:19:52.631119,2.457,0.084,0.381,50.0,40.5,39.5
2026-04-29T21:19:53.139057,2.499,0.084,0.423,49.5,40.5,40.0
2026-04-29T21:19:53.647491,2.538,0.084,0.423,49.5,40.5,39.5
2026-04-29T21:19:54.156065,2.499,0.084,0.423,49.5,40.5,39.5
2026-04-29T21:19:54.664368,2.457,0.084,0.381,50.0,40.5,39.5
2026-04-29T21:19:55.172343,2.499,0.084,0.423,49.5,40.5,39.5
2026-04-29T21:19:55.680594,2.499,0.084,0.381,49.5,40.5,39.5
2026-04-29T21:19:56.188514,2.499,0.084,0.423,50.0,41.0,39.5
2026-04-29T21:19:56.696598,2.499,0.084,0.423,49.5,41.0,39.5
2026-04-29T21:19:57.204613,2.499,0.084,0.423,50.0,41.0,40.0
2026-04-29T21:19:57.713009,2.499,0.084,0.423,50.0,40.5,39.5
2026-04-29T21:19:58.220826,2.499,0.084,0.423,49.5,41.0,39.5
2026-04-29T21:19:58.729084,2.499,0.084,0.423,49.5,40.5,40.0
2026-04-29T21:19:59.237687,2.499,0.084,0.423,49.5,41.0,40.0
2026-04-29T21:19:59.746062,2.499,0.084,0.423,50.0,40.5,39.5
