time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T20:56:05.603237,2.407,0.084,0.379,50.5,42.5,40.5
2026-04-29T20:56:06.111584,2.442,0.0,0.463,50.5,42.0,41.0
2026-04-29T20:56:06.621811,3.208,0.083,1.081,50.5,42.5,40.5
2026-04-29T20:56:07.129480,2.404,0.0,0.463,50.5,42.5,41.0
2026-04-29T20:56:07.639814,2.442,0.0,0.463,50.5,42.0,41.0
2026-04-29T20:56:08.147451,3.092,0.0,1.084,50.5,43.0,41.5
2026-04-29T20:56:08.654969,3.134,0.0,1.126,51.0,43.0,41.5
2026-04-29T20:56:09.162873,3.333,0.208,1.123,50.5,42.5,40.5
2026-04-29T20:56:09.670913,3.613,0.249,1.204,51.0,42.5,40.5
2026-04-29T20:56:10.177716,2.775,0.167,0.587,50.5,42.5,40.0
2026-04-29T20:56:10.687323,3.726,0.207,1.407,51.0,43.0,40.5
2026-04-29T20:56:11.195498,2.976,0.125,0.753,50.5,42.5,40.5
2026-04-29T20:56:11.704112,3.097,0.083,0.92,50.0,42.5,40.5
2026-04-29T20:56:12.211494,2.653,0.084,0.504,50.5,42.0,40.5
2026-04-29T20:56:12.720680,2.568,0.084,0.504,50.5,42.0,40.0
2026-04-29T20:56:13.228389,2.61,0.126,0.463,50.5,42.0,40.0
2026-04-29T20:56:13.737385,3.176,0.25,0.877,51.0,42.0,40.5
2026-04-29T20:56:14.245911,2.817,0.21,0.587,50.5,42.0,40.5
2026-04-29T20:56:14.755212,2.896,0.209,0.629,50.5,42.0,40.5
2026-04-29T20:56:15.262752,2.695,0.084,0.589,50.5,42.5,40.5
2026-04-29T20:56:15.771038,2.488,0.084,0.463,50.0,42.0,40.5
2026-04-29T20:56:16.279217,2.53,0.084,0.463,50.5,42.0,40.5
2026-04-29T20:56:16.787254,2.854,0.167,0.629,50.5,42.5,40.0
2026-04-29T20:56:17.295981,2.653,0.168,0.463,50.5,42.0,40.5
2026-04-29T20:56:17.805393,3.06,0.209,0.711,50.5,42.0,40.5
2026-04-29T20:56:18.312785,2.653,0.126,0.546,51.0,42.0,40.5
2026-04-29T20:56:18.821610,2.976,0.125,0.795,50.5,42.0,40.5
2026-04-29T20:56:19.328982,3.773,0.165,1.449,50.5,43.0,40.5
2026-04-29T20:56:19.836644,2.854,0.083,0.755,50.5,42.5,41.0
2026-04-29T20:56:20.343465,3.85,0.207,1.449,51.0,43.5,40.5
2026-04-29T20:56:20.850720,2.534,0.084,0.463,51.0,42.0,40.5
2026-04-29T20:56:21.359612,2.369,0.0,0.38,50.5,41.5,40.5
2026-04-29T20:56:21.870109,2.449,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:22.377740,2.33,0.0,0.38,50.5,42.0,40.5
2026-04-29T20:56:22.888770,2.453,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:23.398151,2.326,0.0,0.38,50.5,42.0,41.0
2026-04-29T20:56:23.909189,2.407,0.0,0.464,50.5,41.5,41.0
2026-04-29T20:56:24.418575,2.242,0.0,0.338,50.0,42.0,41.0
2026-04-29T20:56:24.930536,2.407,0.0,0.422,50.5,42.0,41.0
2026-04-29T20:56:25.441903,2.245,0.0,0.338,50.0,42.0,41.0
2026-04-29T20:56:25.957438,2.488,0.0,0.463,50.5,42.0,41.0
2026-04-29T20:56:26.465876,2.203,0.0,0.296,50.0,41.5,41.0
2026-04-29T20:56:26.978624,2.449,0.0,0.463,50.5,42.0,41.0
2026-04-29T20:56:27.493539,2.245,0.0,0.296,50.5,41.5,41.0
2026-04-29T20:56:28.003676,2.449,0.0,0.548,50.5,42.0,41.0
2026-04-29T20:56:28.510954,2.203,0.0,0.296,50.5,41.5,40.5
2026-04-29T20:56:29.023554,2.407,0.0,0.464,50.5,42.0,41.0
2026-04-29T20:56:29.533352,2.203,0.0,0.296,50.5,41.5,40.5
2026-04-29T20:56:30.048317,2.407,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:30.556864,2.242,0.0,0.338,50.5,41.5,40.5
2026-04-29T20:56:31.070183,2.407,0.0,0.463,50.0,42.0,40.5
2026-04-29T20:56:31.579867,2.245,0.0,0.296,50.5,41.5,40.5
2026-04-29T20:56:32.094867,2.411,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:56:32.603638,2.326,0.0,0.38,50.0,41.0,40.5
2026-04-29T20:56:33.111187,2.407,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:33.622490,2.326,0.0,0.38,50.5,42.0,40.5
2026-04-29T20:56:34.130479,2.449,0.0,0.421,50.5,41.5,40.5
2026-04-29T20:56:34.641893,2.369,0.0,0.422,50.5,42.0,40.5
2026-04-29T20:56:35.151595,2.449,0.0,0.463,50.5,41.5,41.0
2026-04-29T20:56:35.660645,2.407,0.0,0.422,50.5,41.5,40.5
2026-04-29T20:56:36.169060,2.407,0.0,0.463,50.5,41.5,41.0
2026-04-29T20:56:36.677212,2.369,0.0,0.422,50.0,41.5,41.0
2026-04-29T20:56:37.186753,2.449,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:56:37.694550,4.998,0.0,2.885,51.0,44.5,42.5
2026-04-29T20:56:38.201710,3.892,0.0,1.7,51.0,43.0,42.5
2026-04-29T20:56:38.709500,2.411,0.0,0.423,51.0,41.5,41.0
2026-04-29T20:56:39.219644,2.453,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:39.728998,2.453,0.0,0.423,50.5,41.5,40.5
2026-04-29T20:56:40.241237,2.453,0.0,0.422,50.0,41.5,41.0
2026-04-29T20:56:40.748681,2.411,0.0,0.423,50.5,41.5,41.0
2026-04-29T20:56:41.258135,2.453,0.0,0.464,50.5,41.5,41.0
2026-04-29T20:56:41.766586,2.453,0.0,0.506,50.5,41.5,40.5
2026-04-29T20:56:42.275099,2.453,0.0,0.423,50.5,41.5,41.0
2026-04-29T20:56:42.784206,2.411,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:56:43.291631,2.411,0.0,0.423,50.0,41.5,41.0
2026-04-29T20:56:43.803904,2.453,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:56:44.311590,2.453,0.0,0.422,50.5,41.5,41.0
2026-04-29T20:56:44.822144,2.534,0.0,0.549,50.5,42.0,41.0
2026-04-29T20:56:45.329419,2.411,0.0,0.465,50.5,41.5,40.5
2026-04-29T20:56:45.839474,2.453,0.0,0.506,50.5,41.5,40.5
2026-04-29T20:56:46.346947,2.411,0.0,0.465,50.5,41.5,40.5
2026-04-29T20:56:46.855844,2.411,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:56:47.365000,2.372,0.0,0.38,50.5,41.5,40.5
2026-04-29T20:56:47.875752,2.453,0.0,0.423,50.5,41.5,40.5
2026-04-29T20:56:48.386806,2.33,0.0,0.338,50.5,41.0,41.0
2026-04-29T20:56:48.897390,2.411,0.0,0.423,50.5,41.5,41.0
2026-04-29T20:56:49.406229,2.287,0.0,0.338,50.0,41.0,40.5
2026-04-29T20:56:49.919864,2.453,0.0,0.506,50.5,41.0,40.5
2026-04-29T20:56:50.428275,2.453,0.0,0.465,50.5,42.0,40.5
2026-04-29T20:56:50.939076,2.411,0.0,0.465,50.0,41.5,40.5
2026-04-29T20:56:51.448649,2.248,0.0,0.296,50.0,41.5,40.5
2026-04-29T20:56:51.962717,2.411,0.0,0.423,50.5,41.5,40.5
2026-04-29T20:56:52.474482,2.206,0.0,0.296,50.5,41.0,40.5
2026-04-29T20:56:52.992635,2.411,0.0,0.423,50.0,41.0,40.5
2026-04-29T20:56:53.502233,2.206,0.0,0.297,50.5,41.5,40.5
2026-04-29T20:56:54.012829,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:56:54.522771,2.248,0.0,0.296,50.5,41.0,40.5
2026-04-29T20:56:55.040573,2.411,0.0,0.464,50.0,41.0,40.5
2026-04-29T20:56:55.548491,2.206,0.0,0.297,50.0,41.5,40.5
2026-04-29T20:56:56.060296,2.453,0.0,0.465,50.0,41.5,40.5
2026-04-29T20:56:56.571957,2.206,0.0,0.254,50.0,41.5,40.5
2026-04-29T20:56:57.084389,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:56:57.592174,2.248,0.0,0.338,50.0,41.0,40.5
2026-04-29T20:56:58.100661,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:56:58.608727,2.33,0.0,0.38,50.0,41.5,40.5
2026-04-29T20:56:59.120424,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:56:59.628774,2.369,0.0,0.423,50.0,41.5,40.5
2026-04-29T20:57:00.139038,2.901,0.125,0.713,50.0,42.0,40.0
2026-04-29T20:57:00.646958,2.492,0.084,0.464,50.5,41.5,40.5
2026-04-29T20:57:01.157096,2.453,0.0,0.423,50.0,41.5,40.5
2026-04-29T20:57:01.666275,2.411,0.0,0.423,50.0,41.5,40.5
2026-04-29T20:57:02.177052,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:57:02.687800,2.411,0.0,0.423,49.5,41.5,40.5
2026-04-29T20:57:03.196364,2.453,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:57:03.707207,2.453,0.0,0.464,50.0,41.0,40.5
2026-04-29T20:57:04.215306,2.453,0.0,0.464,50.0,41.0,40.0
2026-04-29T20:57:04.724845,2.411,0.0,0.464,50.0,41.0,40.0
2026-04-29T20:57:05.234093,2.411,0.0,0.465,50.0,41.0,40.5
2026-04-29T20:57:05.743041,2.411,0.0,0.423,50.0,41.5,40.5
2026-04-29T20:57:06.253923,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:57:06.762425,2.453,0.0,0.464,50.0,41.0,40.5
2026-04-29T20:57:07.272584,2.453,0.0,0.464,50.5,41.0,40.5
2026-04-29T20:57:07.783781,2.411,0.0,0.464,50.5,41.5,40.5
2026-04-29T20:57:08.293420,2.453,0.0,0.464,50.0,41.0,40.5
2026-04-29T20:57:08.804419,2.453,0.0,0.506,50.5,41.5,40.0
2026-04-29T20:57:09.312044,2.411,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:09.822047,2.411,0.0,0.464,50.0,41.0,40.5
2026-04-29T20:57:10.330136,2.369,0.0,0.423,50.5,41.0,40.5
2026-04-29T20:57:10.840293,2.411,0.0,0.423,50.0,41.0,40.5
2026-04-29T20:57:11.348652,4.965,0.0,2.849,51.0,44.5,42.5
2026-04-29T20:57:11.855604,2.495,0.0,0.506,50.0,41.5,41.0
2026-04-29T20:57:12.364433,2.372,0.0,0.38,50.5,41.0,40.5
2026-04-29T20:57:12.875748,2.453,0.0,0.423,50.0,41.5,40.5
2026-04-29T20:57:13.385228,2.33,0.0,0.338,50.5,41.5,40.0
2026-04-29T20:57:13.895525,2.411,0.0,0.465,50.0,41.5,40.0
2026-04-29T20:57:14.406309,2.248,0.0,0.296,50.0,41.0,40.0
2026-04-29T20:57:14.921254,2.411,0.0,0.465,50.0,41.0,40.5
2026-04-29T20:57:15.429803,2.206,0.0,0.297,50.0,41.5,40.0
2026-04-29T20:57:15.942608,2.534,0.0,0.464,50.0,41.5,40.0
2026-04-29T20:57:16.450687,2.206,0.0,0.297,50.0,41.5,40.0
2026-04-29T20:57:16.964264,2.411,0.0,0.423,49.5,41.0,40.0
2026-04-29T20:57:17.474023,2.206,0.0,0.254,49.5,41.5,40.0
2026-04-29T20:57:17.990103,2.411,0.0,0.465,49.5,41.5,40.0
2026-04-29T20:57:18.500457,2.206,0.0,0.254,50.0,41.0,40.0
2026-04-29T20:57:19.012323,2.411,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:19.521921,2.206,0.0,0.254,50.5,41.5,40.0
2026-04-29T20:57:20.033727,2.369,0.0,0.465,50.5,41.5,40.0
2026-04-29T20:57:20.543214,2.206,0.0,0.297,50.0,41.0,40.0
2026-04-29T20:57:21.056542,2.411,0.0,0.423,50.0,41.5,40.0
2026-04-29T20:57:21.564512,2.164,0.0,0.254,50.0,41.5,40.0
2026-04-29T20:57:22.077392,2.411,0.0,0.423,50.0,41.0,40.5
2026-04-29T20:57:22.588465,2.206,0.0,0.338,50.0,41.0,40.0
2026-04-29T20:57:23.099357,2.411,0.0,0.423,50.0,41.5,40.0
2026-04-29T20:57:23.608690,2.287,0.0,0.381,49.5,41.0,40.0
2026-04-29T20:57:24.119029,2.411,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:24.626350,2.33,0.0,0.423,50.0,41.0,40.0
2026-04-29T20:57:25.136305,2.411,0.0,0.465,49.5,41.5,40.0
2026-04-29T20:57:25.642914,2.33,0.0,0.381,50.0,41.5,40.5
2026-04-29T20:57:26.153544,2.453,0.0,0.464,50.0,41.5,40.5
2026-04-29T20:57:26.660533,2.372,0.0,0.38,49.5,41.0,40.0
2026-04-29T20:57:27.170899,2.453,0.0,0.464,50.0,41.5,40.0
2026-04-29T20:57:27.678268,2.411,0.0,0.423,50.0,41.5,40.0
2026-04-29T20:57:28.189323,2.411,0.0,0.464,50.0,41.0,40.0
2026-04-29T20:57:28.698403,2.414,0.0,0.423,50.0,41.0,40.0
2026-04-29T20:57:29.209201,2.453,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:29.718125,2.657,0.0,0.673,50.0,41.0,40.0
2026-04-29T20:57:30.225313,2.453,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:30.734827,2.449,0.0,0.464,50.0,41.0,40.0
2026-04-29T20:57:31.241925,2.453,0.0,0.465,49.5,41.0,40.0
2026-04-29T20:57:31.751811,2.411,0.0,0.423,50.0,41.0,40.0
2026-04-29T20:57:32.261279,2.453,0.0,0.464,50.0,41.5,40.0
2026-04-29T20:57:32.771278,2.453,0.0,0.465,50.0,41.5,40.0
2026-04-29T20:57:33.278914,2.495,0.0,0.549,50.0,41.5,40.5
2026-04-29T20:57:33.787945,2.453,0.0,0.465,49.5,41.0,40.0
2026-04-29T20:57:34.295813,2.411,0.0,0.423,49.5,41.0,40.0
2026-04-29T20:57:34.806084,2.411,0.0,0.465,49.5,41.0,40.0
2026-04-29T20:57:35.315579,2.411,0.0,0.465,49.5,41.0,40.0
2026-04-29T20:57:35.824863,2.411,0.0,0.423,50.0,41.0,40.0
2026-04-29T20:57:36.335238,2.411,0.0,0.423,49.5,41.0,40.0
2026-04-29T20:57:36.843910,2.411,0.0,0.38,49.5,41.0,40.0
2026-04-29T20:57:37.355721,2.372,0.0,0.38,50.0,41.0,40.0
2026-04-29T20:57:37.865415,2.411,0.0,0.465,49.5,41.5,40.0
2026-04-29T20:57:38.373707,2.33,0.0,0.381,49.5,41.0,40.5
2026-04-29T20:57:38.888285,2.411,0.0,0.465,50.0,41.0,40.0
2026-04-29T20:57:39.396675,2.287,0.0,0.296,49.5,41.0,40.0
2026-04-29T20:57:39.910095,2.411,0.0,0.465,50.0,41.5,40.0
2026-04-29T20:57:40.420498,2.248,0.0,0.296,49.5,41.0,40.0
2026-04-29T20:57:40.931240,2.369,0.0,0.423,50.0,41.0,40.0
2026-04-29T20:57:41.442449,2.206,0.0,0.297,49.5,41.0,40.0
2026-04-29T20:57:41.956495,2.411,0.0,0.38,49.5,41.0,40.0
2026-04-29T20:57:42.466522,2.206,0.0,0.254,49.5,41.0,40.0
2026-04-29T20:57:42.977800,2.411,0.0,0.423,49.5,41.0,40.0
2026-04-29T20:57:43.487982,2.206,0.0,0.297,49.5,41.0,40.0
2026-04-29T20:57:43.999459,4.973,0.0,2.849,50.5,44.0,42.0
2026-04-29T20:57:44.506775,2.576,0.0,0.591,50.0,41.5,41.0
2026-04-29T20:57:45.016547,2.411,0.0,0.465,49.5,41.0,40.0
2026-04-29T20:57:45.524798,2.206,0.0,0.297,49.5,41.0,40.5
2026-04-29T20:57:46.038128,2.453,0.0,0.465,49.5,41.0,40.5
2026-04-29T20:57:46.546838,2.248,0.0,0.254,49.5,41.0,40.0
2026-04-29T20:57:47.057684,2.576,0.0,0.548,49.5,41.0,40.5
2026-04-29T20:57:47.565992,3.815,0.0,1.7,49.5,42.5,41.0
2026-04-29T20:57:48.073692,2.411,0.0,0.464,50.0,41.0,40.0
2026-04-29T20:57:48.582666,3.655,0.124,1.329,49.5,42.0,40.0
2026-04-29T20:57:49.089993,3.421,0.208,1.166,49.5,42.0,40.0
2026-04-29T20:57:49.596611,2.817,0.21,0.63,49.5,41.5,40.0
2026-04-29T20:57:50.105557,2.901,0.125,0.713,49.5,41.0,39.5
2026-04-29T20:57:50.613599,2.859,0.126,0.672,49.5,42.0,39.5
2026-04-29T20:57:51.121253,2.492,0.084,0.422,50.0,41.0,39.5
