time,VDD_IN,VDD_GPU,VDD_CPU,temp0,temp1,temp2
2026-04-29T21:52:45.646142,3.111,0.209,0.881,51.5,43.5,42.5
2026-04-29T21:52:46.153175,2.787,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:52:46.659544,3.106,0.209,0.965,51.5,43.0,42.5
2026-04-29T21:52:47.166898,4.028,0.289,1.775,52.0,44.0,42.5
2026-04-29T21:52:47.685101,3.19,0.209,0.965,52.0,43.0,42.5
2026-04-29T21:52:48.191779,2.947,0.21,0.758,52.0,43.5,42.5
2026-04-29T21:52:48.698435,2.989,0.21,0.798,51.5,43.0,42.5
2026-04-29T21:52:49.205052,2.745,0.211,0.591,52.0,43.0,42.5
2026-04-29T21:52:49.711425,3.148,0.209,0.923,52.0,43.0,42.0
2026-04-29T21:52:50.218407,2.745,0.211,0.591,52.0,42.5,42.0
2026-04-29T21:52:50.724808,2.867,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:52:51.231815,2.905,0.21,0.715,51.5,43.5,42.5
2026-04-29T21:52:51.738162,2.867,0.21,0.674,52.0,43.0,42.5
2026-04-29T21:52:52.244655,2.745,0.211,0.591,51.5,43.0,42.5
2026-04-29T21:52:52.751132,2.91,0.21,0.716,52.0,43.0,42.0
2026-04-29T21:52:53.257492,2.707,0.211,0.591,52.0,43.0,42.5
2026-04-29T21:52:53.764373,2.91,0.21,0.715,52.0,43.0,42.5
2026-04-29T21:52:54.270990,2.989,0.21,1.171,51.5,44.0,42.0
2026-04-29T21:52:54.786888,5.185,0.204,2.817,52.5,45.5,43.0
2026-04-29T21:52:55.304170,4.105,0.207,1.741,52.5,44.5,43.0
2026-04-29T21:52:55.810198,2.867,0.21,0.715,51.5,43.5,42.5
2026-04-29T21:52:56.317266,2.703,0.211,0.549,52.0,43.5,42.0
2026-04-29T21:52:56.823589,2.867,0.21,0.674,52.0,43.5,42.0
2026-04-29T21:52:57.330435,3.749,0.333,1.333,52.0,44.0,42.5
2026-04-29T21:52:57.837028,4.341,0.454,1.609,52.0,45.0,43.0
2026-04-29T21:52:58.345528,2.783,0.21,0.674,52.0,43.5,42.0
2026-04-29T21:52:58.852764,3.069,0.21,0.84,51.5,43.5,42.5
2026-04-29T21:52:59.359571,2.825,0.21,0.673,51.5,43.5,42.0
2026-04-29T21:52:59.866700,3.594,0.208,1.335,52.0,43.5,42.5
2026-04-29T21:53:00.373862,3.027,0.21,0.881,51.5,43.5,42.0
2026-04-29T21:53:00.880987,2.91,0.21,0.715,52.0,43.5,42.0
2026-04-29T21:53:01.387548,2.83,0.21,0.632,52.0,43.0,42.0
2026-04-29T21:53:01.893913,2.867,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:02.401134,2.825,0.21,0.674,51.5,43.0,42.5
2026-04-29T21:53:02.907480,2.867,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:03.414527,2.867,0.21,0.716,51.5,43.5,42.5
2026-04-29T21:53:03.929758,2.867,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:53:04.436490,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:04.943019,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:53:05.450236,2.947,0.21,0.715,52.0,43.0,42.5
2026-04-29T21:53:05.956631,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:06.463491,2.947,0.21,0.758,51.5,43.0,42.5
2026-04-29T21:53:06.970107,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:07.476524,2.867,0.21,0.715,52.0,43.0,42.5
2026-04-29T21:53:07.983579,2.91,0.21,0.715,51.5,43.5,42.5
2026-04-29T21:53:08.489965,2.867,0.21,0.674,52.0,43.5,42.5
2026-04-29T21:53:08.996681,2.867,0.21,0.715,52.0,43.0,42.5
2026-04-29T21:53:09.503338,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:10.009724,2.825,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:10.516736,2.91,0.21,0.716,52.0,43.0,42.0
2026-04-29T21:53:11.023125,2.867,0.21,0.674,52.0,43.5,42.5
2026-04-29T21:53:11.529778,2.867,0.21,0.716,52.0,43.0,42.5
2026-04-29T21:53:12.036391,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:12.542741,2.867,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:13.050011,2.91,0.21,0.716,51.5,43.0,42.5
2026-04-29T21:53:13.556399,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:14.063087,2.867,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:53:14.569857,2.867,0.21,0.716,51.5,43.0,42.5
2026-04-29T21:53:15.076240,2.825,0.21,0.715,51.5,42.5,42.0
2026-04-29T21:53:15.583445,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:16.089817,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:16.596779,2.91,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:17.103366,2.867,0.21,0.674,52.0,43.0,42.5
2026-04-29T21:53:17.609330,2.867,0.21,0.715,52.0,43.5,42.0
2026-04-29T21:53:18.116405,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:18.622747,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:19.129625,2.83,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:53:19.636065,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:20.142405,2.787,0.21,0.674,52.0,43.5,42.0
2026-04-29T21:53:20.649396,2.91,0.21,0.716,52.0,43.5,42.0
2026-04-29T21:53:21.155775,2.787,0.211,0.632,52.0,42.5,42.0
2026-04-29T21:53:21.662554,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:53:22.169307,2.745,0.21,0.591,52.0,43.0,42.0
2026-04-29T21:53:22.675481,2.989,0.21,0.798,51.5,43.0,42.0
2026-04-29T21:53:23.182609,2.745,0.211,0.591,52.0,43.0,42.0
2026-04-29T21:53:23.689019,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:24.195861,2.83,0.21,0.632,52.0,43.0,42.5
2026-04-29T21:53:24.702203,2.867,0.21,0.716,51.5,42.5,42.0
2026-04-29T21:53:25.208610,2.867,0.21,0.631,51.5,43.0,42.5
2026-04-29T21:53:25.715748,2.91,0.21,0.716,51.5,43.0,42.5
2026-04-29T21:53:26.222086,2.703,0.211,0.591,51.5,43.0,42.0
2026-04-29T21:53:26.728822,2.947,0.21,0.758,52.0,43.5,42.0
2026-04-29T21:53:27.235455,2.707,0.211,0.549,52.0,43.5,42.0
2026-04-29T21:53:27.741799,2.867,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:28.248878,2.745,0.211,0.591,51.5,43.0,42.0
2026-04-29T21:53:28.755184,2.91,0.21,0.674,51.5,43.5,42.0
2026-04-29T21:53:29.261933,2.703,0.211,0.591,51.5,43.0,42.0
2026-04-29T21:53:29.768257,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:30.274575,2.707,0.211,0.591,51.5,42.5,42.0
2026-04-29T21:53:30.781439,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:31.287817,2.707,0.211,0.549,51.5,43.0,42.0
2026-04-29T21:53:31.794399,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:53:32.301345,2.707,0.211,0.549,51.5,43.0,42.0
2026-04-29T21:53:32.807724,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:53:33.314871,2.707,0.211,0.549,51.0,43.0,42.5
2026-04-29T21:53:33.821284,2.867,0.21,0.674,52.0,43.0,42.5
2026-04-29T21:53:34.327470,3.63,0.208,1.458,51.5,43.5,42.0
2026-04-29T21:53:34.835334,5.226,0.204,2.853,52.0,45.5,43.0
2026-04-29T21:53:35.342229,2.745,0.211,0.591,51.5,43.0,42.5
2026-04-29T21:53:35.848944,2.91,0.21,0.716,51.5,43.0,42.5
2026-04-29T21:53:36.355300,2.707,0.211,0.549,51.5,42.5,42.5
2026-04-29T21:53:36.862157,2.867,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:37.368845,2.745,0.211,0.591,51.5,43.0,42.0
2026-04-29T21:53:37.875180,2.867,0.21,0.715,51.5,43.0,42.5
2026-04-29T21:53:38.382233,2.787,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:53:38.888679,2.867,0.21,0.674,52.0,43.0,42.0
2026-04-29T21:53:39.395380,2.787,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:39.902042,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:40.408400,2.787,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:40.915542,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:41.421888,2.83,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:53:41.928717,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:53:42.435365,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:42.941653,2.825,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:53:43.448821,2.867,0.21,0.716,51.5,43.5,42.0
2026-04-29T21:53:43.955154,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:44.462002,2.867,0.21,0.715,52.0,43.5,42.0
2026-04-29T21:53:44.968831,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:45.475121,2.825,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:45.982183,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:46.488577,2.867,0.21,0.674,51.5,43.0,42.5
2026-04-29T21:53:46.995177,2.867,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:47.501906,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:48.008186,2.825,0.21,0.716,52.0,43.5,41.5
2026-04-29T21:53:48.515100,2.91,0.21,0.674,52.0,43.5,42.0
2026-04-29T21:53:49.021508,2.867,0.21,0.673,51.5,43.0,42.0
2026-04-29T21:53:49.528305,2.867,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:53:50.035081,2.867,0.21,0.674,51.5,43.0,42.5
2026-04-29T21:53:50.541442,2.825,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:51.048666,2.91,0.21,0.716,52.0,43.0,42.5
2026-04-29T21:53:51.555026,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:52.061823,2.867,0.21,0.716,52.0,43.0,42.0
2026-04-29T21:53:52.568396,2.867,0.21,0.674,51.5,43.0,42.5
2026-04-29T21:53:53.074578,2.825,0.21,0.674,52.0,43.0,42.5
2026-04-29T21:53:53.581576,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:54.087483,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:54.594062,2.867,0.21,0.715,51.5,42.5,42.0
2026-04-29T21:53:55.101044,2.867,0.21,0.674,51.5,43.0,42.5
2026-04-29T21:53:55.607473,2.867,0.21,0.715,52.0,43.0,42.0
2026-04-29T21:53:56.114663,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:53:56.621040,2.91,0.21,0.716,52.0,43.0,42.0
2026-04-29T21:53:57.127642,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:53:57.634182,2.91,0.21,0.715,51.5,42.5,42.0
2026-04-29T21:53:58.140565,3.395,0.209,1.13,52.0,44.0,42.5
2026-04-29T21:53:58.647453,2.952,0.21,0.758,51.5,43.0,42.5
2026-04-29T21:53:59.153914,2.787,0.211,0.633,52.0,43.5,42.0
2026-04-29T21:53:59.660467,2.91,0.21,0.758,51.5,42.5,42.0
2026-04-29T21:54:00.167352,2.825,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:54:00.673773,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:54:01.180929,2.83,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:54:01.687285,3.311,0.208,1.295,51.5,42.5,42.0
2026-04-29T21:54:02.197693,2.745,0.211,0.591,51.5,42.5,42.0
2026-04-29T21:54:02.704078,2.91,0.21,0.716,51.5,42.5,42.0
2026-04-29T21:54:03.210718,2.745,0.211,0.591,51.5,43.0,42.0
2026-04-29T21:54:03.717323,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:54:04.223705,2.707,0.211,0.591,52.0,43.0,42.0
2026-04-29T21:54:04.730529,2.91,0.21,0.716,51.5,43.5,42.0
2026-04-29T21:54:05.236934,2.707,0.211,0.549,51.5,42.5,42.0
2026-04-29T21:54:05.743457,2.91,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:54:06.250379,2.703,0.211,0.549,51.0,43.0,42.0
2026-04-29T21:54:06.756796,2.867,0.21,0.715,51.5,42.5,41.5
2026-04-29T21:54:07.263879,2.707,0.211,0.549,51.5,43.0,42.0
2026-04-29T21:54:07.770241,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:54:08.276892,2.825,0.21,0.632,51.5,43.0,42.0
2026-04-29T21:54:08.783451,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:54:09.289803,2.665,0.211,0.591,52.0,43.0,42.0
2026-04-29T21:54:09.796538,2.91,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:54:10.302964,2.707,0.211,0.549,51.5,43.0,42.0
2026-04-29T21:54:10.809562,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:54:11.316538,2.707,0.211,0.549,51.5,42.5,42.0
2026-04-29T21:54:11.822903,2.867,0.21,0.715,51.0,42.5,42.0
2026-04-29T21:54:12.329905,2.745,0.168,0.591,51.5,42.5,42.0
2026-04-29T21:54:12.836228,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:54:13.342737,2.707,0.211,0.549,51.0,43.0,42.0
2026-04-29T21:54:13.849161,2.91,0.21,0.716,51.5,42.5,42.0
2026-04-29T21:54:14.355542,2.665,0.211,0.549,51.0,43.0,41.5
2026-04-29T21:54:14.862494,5.112,0.204,2.776,52.0,44.5,42.5
2026-04-29T21:54:15.369407,4.574,0.205,2.259,52.5,45.0,42.5
2026-04-29T21:54:15.877153,2.91,0.21,0.758,51.5,43.0,42.5
2026-04-29T21:54:16.383467,2.787,0.21,0.632,51.0,43.0,42.0
2026-04-29T21:54:16.889801,2.867,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:54:17.396920,2.825,0.21,0.674,51.0,42.5,42.0
2026-04-29T21:54:17.903250,2.91,0.168,0.674,51.5,43.0,42.0
2026-04-29T21:54:18.409892,2.787,0.21,0.674,51.0,43.0,42.0
2026-04-29T21:54:18.917026,2.91,0.21,0.716,51.5,43.5,42.0
2026-04-29T21:54:19.423428,2.787,0.21,0.674,51.5,43.0,41.5
2026-04-29T21:54:19.930577,2.91,0.21,0.716,51.5,43.0,42.0
2026-04-29T21:54:20.436978,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:54:20.943746,2.867,0.21,0.715,51.5,43.0,42.0
2026-04-29T21:54:21.450426,2.867,0.21,0.674,51.5,43.0,42.0
2026-04-29T21:54:21.956758,2.867,0.21,0.715,51.5,43.0,41.5
2026-04-29T21:54:22.463912,2.867,0.21,0.674,51.0,42.5,42.0
2026-04-29T21:54:22.970242,2.867,0.21,0.674,51.5,43.0,42.0
